time	V(N016,V_S_low2)	V(N018,V_S_low3)	V(N022,low)	V(V_G_low1,V_S_low1)	V(V_G_low2,V_S_low2)	V(V_G_low3,V_S_low3)	V(phase,V_S_low1)	I(L2)	I(L_cm1[L])	I(L_cm2[L])	I(L_cm3[L])	I(L_ph)	I(R_g1)	I(R_g2)	I(R_g3)
4.716566882101870e-05	4.318334e+01	4.320272e+01	0.000000e+00	1.046483e-04	-9.595731e-05	-2.190183e-04	4.318267e+01	-1.513596e-03	3.285399e-05	4.925576e-05	5.585315e-05	4.102920e+01	-2.052605e-05	-9.435291e-06	-2.100962e-06
4.717566882101869e-05	4.318342e+01	4.320280e+01	0.000000e+00	1.045477e-04	-8.752896e-05	-2.055065e-04	4.318272e+01	-1.373780e-03	3.274978e-05	4.861434e-05	5.489842e-05	4.102705e+01	-2.050530e-05	-9.876554e-06	-2.812451e-06
4.718566882101869e-05	4.318350e+01	4.320288e+01	0.000000e+00	1.044675e-04	-7.959595e-05	-1.927882e-04	4.318278e+01	-1.239317e-03	3.278461e-05	4.805445e-05	5.397881e-05	4.102491e+01	-2.049065e-05	-1.034971e-05	-3.561421e-06
4.719566882101868e-05	4.318358e+01	4.320296e+01	0.000000e+00	1.043596e-04	-7.188600e-05	-1.804667e-04	4.318284e+01	-1.110735e-03	3.269265e-05	4.747600e-05	5.312076e-05	4.102277e+01	-2.046928e-05	-1.077223e-05	-4.258256e-06
4.720566882101868e-05	4.318366e+01	4.320304e+01	0.000000e+00	1.042879e-04	-6.456638e-05	-1.687282e-04	4.318290e+01	-9.872299e-04	3.269774e-05	4.694169e-05	5.229063e-05	4.102062e+01	-2.045448e-05	-1.119377e-05	-4.934964e-06
4.721566882101867e-05	4.318374e+01	4.320311e+01	0.000000e+00	1.041914e-04	-5.743757e-05	-1.573202e-04	4.318295e+01	-8.692892e-04	3.259884e-05	4.640406e-05	5.147955e-05	4.101848e+01	-2.043514e-05	-1.155799e-05	-5.528135e-06
4.722566882101866e-05	4.318382e+01	4.320319e+01	0.000000e+00	1.041276e-04	-5.079038e-05	-1.466624e-04	4.318301e+01	-7.557337e-04	3.261571e-05	4.592538e-05	5.072252e-05	4.101633e+01	-2.042257e-05	-1.197051e-05	-6.189208e-06
4.723566882101866e-05	4.318390e+01	4.320327e+01	0.000000e+00	1.040361e-04	-4.422071e-05	-1.361662e-04	4.318307e+01	-6.473728e-04	3.251599e-05	4.541544e-05	4.999902e-05	4.101419e+01	-2.040431e-05	-1.230401e-05	-6.745579e-06
4.724566882101865e-05	4.318398e+01	4.320334e+01	0.000000e+00	1.039770e-04	-3.800460e-05	-1.261944e-04	4.318312e+01	-5.434023e-04	3.252157e-05	4.494406e-05	4.928261e-05	4.101205e+01	-2.039250e-05	-1.263575e-05	-7.279202e-06
4.725566882101865e-05	4.318406e+01	4.320341e+01	0.000000e+00	1.039056e-04	-3.222027e-05	-1.169244e-04	4.318318e+01	-4.432567e-04	3.251240e-05	4.453905e-05	4.863766e-05	4.100990e+01	-2.037901e-05	-1.303273e-05	-7.915783e-06
4.726566882101864e-05	4.318413e+01	4.320349e+01	0.000000e+00	1.038347e-04	-2.639950e-05	-1.075936e-04	4.318324e+01	-3.477408e-04	3.244003e-05	4.411835e-05	4.798084e-05	4.100776e+01	-2.036395e-05	-1.331872e-05	-8.377859e-06
4.727566882101864e-05	4.318421e+01	4.320356e+01	0.000000e+00	1.037829e-04	-2.104393e-05	-9.901810e-05	4.318329e+01	-2.558102e-04	3.244833e-05	4.371516e-05	4.737260e-05	4.100562e+01	-2.035385e-05	-1.364397e-05	-8.908617e-06
4.728566882101863e-05	4.318428e+01	4.320363e+01	0.000000e+00	1.036983e-04	-1.562887e-05	-9.035401e-05	4.318335e+01	-1.685809e-04	3.228709e-05	4.327470e-05	4.676245e-05	4.100347e+01	-2.033637e-05	-1.386817e-05	-9.285167e-06
4.729566882101863e-05	4.318436e+01	4.320371e+01	0.000000e+00	1.036746e-04	-1.079123e-05	-8.258899e-05	4.318340e+01	-8.395666e-05	3.241169e-05	4.292366e-05	4.621065e-05	4.100133e+01	-2.033278e-05	-1.419963e-05	-9.814749e-06
4.729691882101862e-05	4.318437e+01	4.320371e+01	0.000000e+00	1.036841e-04	-1.028005e-05	-8.172903e-05	4.318341e+01	-7.346962e-05	3.247697e-05	4.290063e-05	4.614334e-05	4.100106e+01	-2.033494e-05	-1.426352e-05	-9.904757e-06
4.729941882101861e-05	4.318439e+01	4.320373e+01	0.000000e+00	1.036765e-04	-9.095413e-06	-7.979129e-05	4.318342e+01	-5.263502e-05	3.258694e-05	4.288603e-05	4.600835e-05	4.100052e+01	-2.033558e-05	-1.438173e-05	-1.006079e-05
4.730441882101863e-05	4.318443e+01	4.320377e+01	0.000000e+00	1.035436e-04	-6.473041e-06	-7.576728e-05	4.318345e+01	-1.287337e-05	3.232587e-05	4.267113e-05	4.577312e-05	4.099945e+01	-2.031189e-05	-1.445681e-05	-1.024622e-05
4.731441882101863e-05	4.318450e+01	4.320384e+01	0.000000e+00	1.035627e-04	-1.883833e-06	-6.828096e-05	4.318351e+01	6.447400e-05	3.216491e-05	4.225318e-05	4.521744e-05	4.099731e+01	-2.030310e-05	-1.465693e-05	-1.056712e-05
4.732441882101862e-05	4.318458e+01	4.320391e+01	0.000000e+00	1.035265e-04	2.530753e-06	-6.123807e-05	4.318356e+01	1.391580e-04	3.228006e-05	4.192405e-05	4.470259e-05	4.099517e+01	-2.030230e-05	-1.491309e-05	-1.097363e-05
4.733441882101862e-05	4.318465e+01	4.320398e+01	0.000000e+00	1.034543e-04	6.760471e-06	-5.445443e-05	4.318362e+01	2.106756e-04	3.227002e-05	4.162344e-05	4.423418e-05	4.099302e+01	-2.029068e-05	-1.516781e-05	-1.138660e-05
4.734441882101861e-05	4.318472e+01	4.320405e+01	0.000000e+00	1.034115e-04	1.080893e-05	-4.794670e-05	4.318367e+01	2.793010e-04	3.224453e-05	4.134585e-05	4.377773e-05	4.099088e+01	-2.028020e-05	-1.541028e-05	-1.177274e-05
4.735441882101860e-05	4.318480e+01	4.320412e+01	0.000000e+00	1.033687e-04	1.476996e-05	-4.162267e-05	4.318372e+01	3.449030e-04	3.221787e-05	4.102491e-05	4.334297e-05	4.098874e+01	-2.027117e-05	-1.560318e-05	-1.210352e-05
4.736441882101860e-05	4.318487e+01	4.320419e+01	0.000000e+00	1.033293e-04	1.839059e-05	-3.578118e-05	4.318378e+01	4.081509e-04	3.221168e-05	4.077640e-05	4.292448e-05	4.098660e+01	-2.026361e-05	-1.585306e-05	-1.249261e-05
4.737441882101859e-05	4.318494e+01	4.320425e+01	0.000000e+00	1.032983e-04	2.203346e-05	-2.994854e-05	4.318384e+01	4.687431e-04	3.224610e-05	4.052074e-05	4.251517e-05	4.098445e+01	-2.025768e-05	-1.604018e-05	-1.279714e-05
4.738441882101859e-05	4.318501e+01	4.320432e+01	0.000000e+00	1.032421e-04	2.549530e-05	-2.439739e-05	4.318389e+01	5.263986e-04	3.212558e-05	4.024256e-05	4.211795e-05	4.098231e+01	-2.024569e-05	-1.620804e-05	-1.307644e-05
4.739441882101858e-05	4.318509e+01	4.320439e+01	0.000000e+00	1.032221e-04	2.872315e-05	-1.923798e-05	4.318394e+01	5.820538e-04	3.213400e-05	3.997669e-05	4.177389e-05	4.098017e+01	-2.024144e-05	-1.640859e-05	-1.341514e-05
4.740441882101858e-05	4.318516e+01	4.320446e+01	0.000000e+00	1.031822e-04	3.188953e-05	-1.412770e-05	4.318400e+01	6.353495e-04	3.212980e-05	3.976371e-05	4.141163e-05	4.097802e+01	-2.023470e-05	-1.658850e-05	-1.369182e-05
4.741441882101857e-05	4.318523e+01	4.320452e+01	0.000000e+00	1.031493e-04	3.494474e-05	-9.231502e-06	4.318405e+01	6.863350e-04	3.212267e-05	3.954079e-05	4.105526e-05	4.097588e+01	-2.022801e-05	-1.673955e-05	-1.393795e-05
4.742441882101857e-05	4.318530e+01	4.320459e+01	0.000000e+00	1.031123e-04	3.781926e-05	-4.618196e-06	4.318411e+01	7.351873e-04	3.207382e-05	3.931805e-05	4.073039e-05	4.097374e+01	-2.022016e-05	-1.690293e-05	-1.420781e-05
4.743441882101856e-05	4.318537e+01	4.320466e+01	0.000000e+00	1.031021e-04	4.053151e-05	-2.674060e-07	4.318416e+01	7.825161e-04	3.216291e-05	3.912334e-05	4.043994e-05	4.097160e+01	-2.021870e-05	-1.708504e-05	-1.450540e-05
4.744441882101856e-05	4.318544e+01	4.320472e+01	0.000000e+00	1.030558e-04	4.318659e-05	3.993395e-06	4.318422e+01	8.276197e-04	3.208843e-05	3.892602e-05	4.015456e-05	4.096946e+01	-2.020922e-05	-1.723864e-05	-1.475734e-05
4.745441882101855e-05	4.318551e+01	4.320479e+01	0.000000e+00	1.030335e-04	4.579069e-05	8.178293e-06	4.318427e+01	8.706400e-04	3.202946e-05	3.872146e-05	3.985167e-05	4.096731e+01	-2.020344e-05	-1.735181e-05	-1.494152e-05
4.746441882101855e-05	4.318558e+01	4.320486e+01	0.000000e+00	1.030066e-04	4.827289e-05	1.217006e-05	4.318432e+01	9.117556e-04	3.200169e-05	3.852689e-05	3.955174e-05	4.096517e+01	-2.019881e-05	-1.746170e-05	-1.511833e-05
4.747441882101854e-05	4.318565e+01	4.320492e+01	0.000000e+00	1.029957e-04	5.049398e-05	1.573074e-05	4.318438e+01	9.518231e-04	3.209856e-05	3.836976e-05	3.931490e-05	4.096303e+01	-2.019807e-05	-1.763620e-05	-1.540471e-05
4.748441882101854e-05	4.318572e+01	4.320498e+01	0.000000e+00	1.029590e-04	5.273137e-05	1.932762e-05	4.318443e+01	9.900903e-04	3.206340e-05	3.821588e-05	3.908543e-05	4.096089e+01	-2.019040e-05	-1.777705e-05	-1.563434e-05
4.749441882101853e-05	4.318579e+01	4.320505e+01	0.000000e+00	1.029298e-04	5.501043e-05	2.299133e-05	4.318449e+01	1.026159e-03	3.195188e-05	3.802696e-05	3.881254e-05	4.095875e+01	-2.018262e-05	-1.783989e-05	-1.573881e-05
4.750441882101853e-05	4.318586e+01	4.320512e+01	0.000000e+00	1.029364e-04	5.690975e-05	2.606527e-05	4.318454e+01	1.061618e-03	3.207229e-05	3.791201e-05	3.857858e-05	4.095660e+01	-2.018539e-05	-1.800231e-05	-1.598791e-05
4.751441882101852e-05	4.318593e+01	4.320518e+01	0.000000e+00	1.028865e-04	5.899265e-05	2.938684e-05	4.318459e+01	1.094956e-03	3.196811e-05	3.774379e-05	3.836372e-05	4.095446e+01	-2.017564e-05	-1.808430e-05	-1.613671e-05
4.752441882101852e-05	4.318600e+01	4.320525e+01	0.000000e+00	1.028805e-04	6.087660e-05	3.239233e-05	4.318464e+01	1.127047e-03	3.196253e-05	3.755284e-05	3.817003e-05	4.095232e+01	-2.017337e-05	-1.817577e-05	-1.630645e-05
4.753441882101851e-05	4.318607e+01	4.320531e+01	0.000000e+00	1.028767e-04	6.256811e-05	3.517384e-05	4.318470e+01	1.158451e-03	3.207404e-05	3.748996e-05	3.795806e-05	4.095018e+01	-2.017429e-05	-1.833158e-05	-1.652205e-05
4.754441882101851e-05	4.318614e+01	4.320537e+01	0.000000e+00	1.028297e-04	6.444426e-05	3.813580e-05	4.318475e+01	1.187715e-03	3.193178e-05	3.732205e-05	3.776345e-05	4.094804e+01	-2.016372e-05	-1.838009e-05	-1.662804e-05
4.755441882101850e-05	4.318621e+01	4.320544e+01	0.000000e+00	1.028329e-04	6.606511e-05	4.077575e-05	4.318481e+01	1.216074e-03	3.194190e-05	3.719172e-05	3.756271e-05	4.094590e+01	-2.016349e-05	-1.847188e-05	-1.676979e-05
4.756441882101850e-05	4.318628e+01	4.320550e+01	0.000000e+00	1.028242e-04	6.760878e-05	4.325947e-05	4.318486e+01	1.243641e-03	3.202693e-05	3.710139e-05	3.738936e-05	4.094376e+01	-2.016376e-05	-1.858815e-05	-1.695184e-05
4.757441882101849e-05	4.318634e+01	4.320556e+01	0.000000e+00	1.027983e-04	6.911100e-05	4.565576e-05	4.318491e+01	1.269989e-03	3.199267e-05	3.698154e-05	3.724733e-05	4.094162e+01	-2.015815e-05	-1.868675e-05	-1.712609e-05
4.758441882101849e-05	4.318641e+01	4.320563e+01	0.000000e+00	1.027837e-04	7.063535e-05	4.810502e-05	4.318496e+01	1.294950e-03	3.192265e-05	3.684072e-05	3.708493e-05	4.093948e+01	-2.015363e-05	-1.874033e-05	-1.722176e-05
4.759441882101848e-05	4.318648e+01	4.320569e+01	0.000000e+00	1.027811e-04	7.203792e-05	5.041191e-05	4.318502e+01	1.319017e-03	3.195315e-05	3.677236e-05	3.688106e-05	4.093734e+01	-2.015389e-05	-1.881206e-05	-1.730843e-05
4.760441882101848e-05	4.318655e+01	4.320575e+01	0.000000e+00	1.027569e-04	7.338356e-05	5.251740e-05	4.318507e+01	1.342007e-03	3.191727e-05	3.663578e-05	3.675470e-05	4.093520e+01	-2.014965e-05	-1.888128e-05	-1.745259e-05
4.761441882101847e-05	4.318662e+01	4.320581e+01	0.000000e+00	1.027572e-04	7.458881e-05	5.448249e-05	4.318512e+01	1.364490e-03	3.197079e-05	3.654804e-05	3.663988e-05	4.093306e+01	-2.014975e-05	-1.898798e-05	-1.762280e-05
4.762441882101846e-05	4.318668e+01	4.320588e+01	0.000000e+00	1.027371e-04	7.588114e-05	5.657936e-05	4.318518e+01	1.385756e-03	3.194417e-05	3.647637e-05	3.648274e-05	4.093092e+01	-2.014563e-05	-1.904358e-05	-1.769981e-05
4.763441882101846e-05	4.318675e+01	4.320594e+01	0.000000e+00	1.027362e-04	7.703272e-05	5.843036e-05	4.318523e+01	1.406325e-03	3.196874e-05	3.639594e-05	3.634154e-05	4.092878e+01	-2.014511e-05	-1.911024e-05	-1.780947e-05
4.764441882101845e-05	4.318682e+01	4.320600e+01	0.000000e+00	1.027231e-04	7.819117e-05	6.028404e-05	4.318528e+01	1.425934e-03	3.195003e-05	3.629282e-05	3.622266e-05	4.092664e+01	-2.014246e-05	-1.916199e-05	-1.790507e-05
4.765441882101845e-05	4.318689e+01	4.320607e+01	0.000000e+00	1.027148e-04	7.920444e-05	6.192096e-05	4.318534e+01	1.444930e-03	3.192773e-05	3.621331e-05	3.612116e-05	4.092450e+01	-2.014052e-05	-1.924684e-05	-1.804345e-05
4.766441882101844e-05	4.318696e+01	4.320613e+01	0.000000e+00	1.027099e-04	8.036755e-05	6.378675e-05	4.318539e+01	1.462842e-03	3.193173e-05	3.611368e-05	3.599178e-05	4.092236e+01	-2.013967e-05	-1.926151e-05	-1.807276e-05
4.767441882101844e-05	4.318702e+01	4.320619e+01	0.000000e+00	1.026875e-04	8.126791e-05	6.524369e-05	4.318544e+01	1.480094e-03	3.185663e-05	3.603603e-05	3.588737e-05	4.092022e+01	-2.013522e-05	-1.933989e-05	-1.820027e-05
4.768441882101843e-05	4.318709e+01	4.320625e+01	0.000000e+00	1.027101e-04	8.221634e-05	6.680586e-05	4.318549e+01	1.497170e-03	3.201002e-05	3.601738e-05	3.576815e-05	4.091808e+01	-2.014060e-05	-1.941094e-05	-1.829434e-05
4.769441882101843e-05	4.318716e+01	4.320631e+01	0.000000e+00	1.026688e-04	8.323963e-05	6.839691e-05	4.318555e+01	1.512768e-03	3.189301e-05	3.588792e-05	3.567638e-05	4.091594e+01	-2.013214e-05	-1.941324e-05	-1.833388e-05
4.770441882101842e-05	4.318722e+01	4.320638e+01	0.000000e+00	1.026718e-04	8.408714e-05	6.981206e-05	4.318560e+01	1.527865e-03	3.184648e-05	3.582127e-05	3.555898e-05	4.091380e+01	-2.013094e-05	-1.946438e-05	-1.840059e-05
4.771441882101842e-05	4.318729e+01	4.320644e+01	0.000000e+00	1.026889e-04	8.480926e-05	7.095432e-05	4.318565e+01	1.543179e-03	3.200607e-05	3.578687e-05	3.549904e-05	4.091166e+01	-2.013666e-05	-1.956614e-05	-1.856952e-05
4.772441882101841e-05	4.318736e+01	4.320650e+01	0.000000e+00	1.026660e-04	8.561788e-05	7.228798e-05	4.318571e+01	1.557636e-03	3.199185e-05	3.576370e-05	3.541282e-05	4.090952e+01	-2.013228e-05	-1.962460e-05	-1.865236e-05
4.773441882101841e-05	4.318743e+01	4.320656e+01	0.000000e+00	1.026487e-04	8.650695e-05	7.369684e-05	4.318576e+01	1.570802e-03	3.183760e-05	3.566005e-05	3.530738e-05	4.090738e+01	-2.012591e-05	-1.960937e-05	-1.864438e-05
4.774441882101840e-05	4.318749e+01	4.320662e+01	0.000000e+00	1.026653e-04	8.721172e-05	7.482199e-05	4.318581e+01	1.583832e-03	3.188834e-05	3.556526e-05	3.523401e-05	4.090524e+01	-2.013003e-05	-1.964443e-05	-1.871515e-05
4.775441882101840e-05	4.318756e+01	4.320669e+01	0.000000e+00	1.026605e-04	8.785364e-05	7.589848e-05	4.318586e+01	1.596688e-03	3.197122e-05	3.556116e-05	3.515553e-05	4.090310e+01	-2.013142e-05	-1.972135e-05	-1.881631e-05
4.776441882101839e-05	4.318763e+01	4.320675e+01	0.000000e+00	1.026454e-04	8.858577e-05	7.706671e-05	4.318592e+01	1.608715e-03	3.193341e-05	3.551898e-05	3.507604e-05	4.090096e+01	-2.012738e-05	-1.974620e-05	-1.886108e-05
4.777441882101839e-05	4.318769e+01	4.320681e+01	0.000000e+00	1.026464e-04	8.921023e-05	7.805682e-05	4.318597e+01	1.620320e-03	3.190737e-05	3.544043e-05	3.502333e-05	4.089882e+01	-2.012637e-05	-1.978115e-05	-1.893612e-05
4.778441882101838e-05	4.318776e+01	4.320687e+01	0.000000e+00	1.026461e-04	8.983363e-05	7.908244e-05	4.318602e+01	1.631512e-03	3.191470e-05	3.539503e-05	3.495415e-05	4.089669e+01	-2.012678e-05	-1.981818e-05	-1.898964e-05
4.779441882101838e-05	4.318783e+01	4.320693e+01	0.000000e+00	1.026497e-04	9.045517e-05	8.010864e-05	4.318608e+01	1.642305e-03	3.196853e-05	3.538021e-05	3.485933e-05	4.089455e+01	-2.012826e-05	-1.984404e-05	-1.901524e-05
4.780441882101837e-05	4.318789e+01	4.320699e+01	0.000000e+00	1.026349e-04	9.097054e-05	8.090574e-05	4.318613e+01	1.652657e-03	3.191239e-05	3.531858e-05	3.482545e-05	4.089241e+01	-2.012476e-05	-1.989127e-05	-1.911409e-05
4.781441882101837e-05	4.318796e+01	4.320706e+01	0.000000e+00	1.026314e-04	9.155169e-05	8.183892e-05	4.318618e+01	1.662441e-03	3.185256e-05	3.524061e-05	3.478920e-05	4.089027e+01	-2.012304e-05	-1.991144e-05	-1.916073e-05
4.782441882101836e-05	4.318802e+01	4.320711e+01	0.000000e+00	1.026405e-04	9.213400e-05	8.283206e-05	4.318624e+01	1.671861e-03	3.191990e-05	3.523240e-05	3.468032e-05	4.088813e+01	-2.012614e-05	-1.991816e-05	-1.914087e-05
4.783441882101836e-05	4.318809e+01	4.320717e+01	0.000000e+00	1.026347e-04	9.260071e-05	8.353672e-05	4.318629e+01	1.681072e-03	3.196457e-05	3.517711e-05	3.464227e-05	4.088599e+01	-2.012593e-05	-1.995182e-05	-1.921984e-05
4.784441882101835e-05	4.318816e+01	4.320724e+01	0.000000e+00	1.026285e-04	9.303971e-05	8.428725e-05	4.318634e+01	1.689976e-03	3.193644e-05	3.516418e-05	3.459870e-05	4.088386e+01	-2.012349e-05	-2.000545e-05	-1.929482e-05
4.785441882101835e-05	4.318822e+01	4.320730e+01	0.000000e+00	1.026273e-04	9.356928e-05	8.511893e-05	4.318639e+01	1.698287e-03	3.189637e-05	3.510844e-05	3.454832e-05	4.088172e+01	-2.012239e-05	-2.000858e-05	-1.931146e-05
4.786441882101834e-05	4.318829e+01	4.320736e+01	0.000000e+00	1.026413e-04	9.388046e-05	8.564559e-05	4.318645e+01	1.706872e-03	3.197826e-05	3.510216e-05	3.451344e-05	4.087958e+01	-2.012629e-05	-2.007763e-05	-1.941476e-05
4.787441882101834e-05	4.318835e+01	4.320742e+01	0.000000e+00	1.026219e-04	9.443681e-05	8.654234e-05	4.318650e+01	1.714478e-03	3.190598e-05	3.506163e-05	3.444852e-05	4.087744e+01	-2.012212e-05	-2.006031e-05	-1.938823e-05
4.788441882101833e-05	4.318842e+01	4.320748e+01	0.000000e+00	1.026333e-04	9.480631e-05	8.713431e-05	4.318655e+01	1.722006e-03	3.192343e-05	3.501433e-05	3.440234e-05	4.087531e+01	-2.012391e-05	-2.007867e-05	-1.942564e-05
4.789441882101833e-05	4.318848e+01	4.320754e+01	0.000000e+00	1.026171e-04	9.525998e-05	8.784444e-05	4.318660e+01	1.728898e-03	3.185356e-05	3.493798e-05	3.437469e-05	4.087317e+01	-2.012084e-05	-2.007735e-05	-1.944314e-05
4.790441882101832e-05	4.318855e+01	4.320761e+01	0.000000e+00	1.026413e-04	9.549398e-05	8.826936e-05	4.318666e+01	1.736343e-03	3.198959e-05	3.496175e-05	3.434158e-05	4.087103e+01	-2.012672e-05	-2.015469e-05	-1.954460e-05
4.791441882101831e-05	4.318862e+01	4.320767e+01	0.000000e+00	1.026199e-04	9.596802e-05	8.902885e-05	4.318671e+01	1.742913e-03	3.194480e-05	3.494412e-05	3.428517e-05	4.086889e+01	-2.012241e-05	-2.014498e-05	-1.952936e-05
4.792441882101831e-05	4.318868e+01	4.320773e+01	0.000000e+00	1.026376e-04	9.621750e-05	8.943991e-05	4.318676e+01	1.749654e-03	3.198932e-05	3.492654e-05	3.425301e-05	4.086676e+01	-2.012489e-05	-2.018506e-05	-1.959645e-05
4.793441882101830e-05	4.318875e+01	4.320779e+01	0.000000e+00	1.026312e-04	9.652006e-05	8.993247e-05	4.318682e+01	1.756110e-03	3.195770e-05	3.491164e-05	3.423470e-05	4.086462e+01	-2.012357e-05	-2.022133e-05	-1.965589e-05
4.794441882101830e-05	4.318881e+01	4.320785e+01	0.000000e+00	1.026274e-04	9.697792e-05	9.065703e-05	4.318687e+01	1.761758e-03	3.188923e-05	3.484322e-05	3.418533e-05	4.086248e+01	-2.012210e-05	-2.017910e-05	-1.960063e-05
4.795441882101829e-05	4.318888e+01	4.320791e+01	0.000000e+00	1.026358e-04	9.718991e-05	9.098672e-05	4.318692e+01	1.767583e-03	3.191998e-05	3.479095e-05	3.417508e-05	4.086034e+01	-2.012470e-05	-2.021152e-05	-1.966659e-05
4.796441882101829e-05	4.318894e+01	4.320797e+01	0.000000e+00	1.026270e-04	9.757944e-05	9.164703e-05	4.318697e+01	1.772868e-03	3.190863e-05	3.477603e-05	3.412143e-05	4.085821e+01	-2.012348e-05	-2.020406e-05	-1.964067e-05
4.797441882101828e-05	4.318901e+01	4.320803e+01	0.000000e+00	1.026413e-04	9.771110e-05	9.186566e-05	4.318703e+01	1.778616e-03	3.200041e-05	3.479311e-05	3.410521e-05	4.085607e+01	-2.012673e-05	-2.027119e-05	-1.974445e-05
4.798441882101828e-05	4.318908e+01	4.320809e+01	0.000000e+00	1.026198e-04	9.811250e-05	9.253016e-05	4.318708e+01	1.783443e-03	3.190353e-05	3.477449e-05	3.405394e-05	4.085393e+01	-2.012140e-05	-2.025027e-05	-1.970747e-05
4.799441882101827e-05	4.318914e+01	4.320815e+01	0.000000e+00	1.026550e-04	9.818119e-05	9.263121e-05	4.318713e+01	1.789078e-03	3.204602e-05	3.476980e-05	3.406025e-05	4.085180e+01	-2.012872e-05	-2.032093e-05	-1.982994e-05
4.800441882101827e-05	4.318921e+01	4.320822e+01	0.000000e+00	1.026246e-04	9.859691e-05	9.330281e-05	4.318719e+01	1.793559e-03	3.192521e-05	3.472247e-05	3.402606e-05	4.084966e+01	-2.012237e-05	-2.028344e-05	-1.977590e-05
4.801441882101826e-05	4.318928e+01	4.320827e+01	0.000000e+00	1.026525e-04	9.867619e-05	9.344262e-05	4.318724e+01	1.798586e-03	3.198741e-05	3.471848e-05	3.401209e-05	4.084752e+01	-2.012735e-05	-2.033522e-05	-1.985521e-05
4.802441882101826e-05	4.318934e+01	4.320833e+01	0.000000e+00	1.026288e-04	9.908399e-05	9.406963e-05	4.318730e+01	1.802582e-03	3.188113e-05	3.464591e-05	3.398844e-05	4.084539e+01	-2.012287e-05	-2.028568e-05	-1.979762e-05
4.803441882101825e-05	4.318940e+01	4.320839e+01	0.000000e+00	1.026462e-04	9.924930e-05	9.438093e-05	4.318735e+01	1.806790e-03	3.193297e-05	3.463947e-05	3.394075e-05	4.084325e+01	-2.012666e-05	-2.030039e-05	-1.980411e-05
4.804441882101825e-05	4.318947e+01	4.320846e+01	0.000000e+00	1.026599e-04	9.932427e-05	9.453041e-05	4.318740e+01	1.811565e-03	3.207869e-05	3.470464e-05	3.392449e-05	4.084111e+01	-2.013122e-05	-2.037801e-05	-1.990746e-05
4.805441882101824e-05	4.318954e+01	4.320852e+01	0.000000e+00	1.026352e-04	9.963079e-05	9.497767e-05	4.318745e+01	1.815430e-03	3.196281e-05	3.464882e-05	3.392848e-05	4.083898e+01	-2.012453e-05	-2.035602e-05	-1.990496e-05
4.806441882101824e-05	4.318960e+01	4.320858e+01	0.000000e+00	1.026487e-04	9.980623e-05	9.526452e-05	4.318750e+01	1.819190e-03	3.191714e-05	3.458479e-05	3.392103e-05	4.083684e+01	-2.012548e-05	-2.035296e-05	-1.991255e-05
4.807441882101823e-05	4.318967e+01	4.320864e+01	0.000000e+00	1.026606e-04	1.000032e-04	9.563810e-05	4.318756e+01	1.822981e-03	3.198687e-05	3.461430e-05	3.386047e-05	4.083471e+01	-2.012972e-05	-2.036323e-05	-1.989500e-05
4.808441882101823e-05	4.318973e+01	4.320870e+01	0.000000e+00	1.026550e-04	1.001287e-04	9.581365e-05	4.318761e+01	1.826748e-03	3.200307e-05	3.461168e-05	3.385421e-05	4.083257e+01	-2.012939e-05	-2.039042e-05	-1.995084e-05
4.809441882101822e-05	4.318980e+01	4.320876e+01	0.000000e+00	1.026560e-04	1.002958e-04	9.606883e-05	4.318767e+01	1.830333e-03	3.197995e-05	3.456885e-05	3.387342e-05	4.083044e+01	-2.012841e-05	-2.040139e-05	-1.998984e-05
4.810441882101822e-05	4.318986e+01	4.320882e+01	0.000000e+00	1.026606e-04	1.004889e-04	9.642134e-05	4.318772e+01	1.833675e-03	3.197239e-05	3.456862e-05	3.383441e-05	4.082830e+01	-2.012909e-05	-2.039772e-05	-1.996540e-05
4.811441882101821e-05	4.318993e+01	4.320888e+01	0.000000e+00	1.026697e-04	1.006125e-04	9.660912e-05	4.318777e+01	1.837100e-03	3.201762e-05	3.456333e-05	3.381661e-05	4.082616e+01	-2.013155e-05	-2.041148e-05	-1.999118e-05
4.812441882101821e-05	4.318999e+01	4.320894e+01	0.000000e+00	1.026571e-04	1.007951e-04	9.690551e-05	4.318783e+01	1.840093e-03	3.194790e-05	3.453569e-05	3.380537e-05	4.082403e+01	-2.012860e-05	-2.040691e-05	-1.999152e-05
4.813441882101820e-05	4.319006e+01	4.320900e+01	0.000000e+00	1.026723e-04	1.009308e-04	9.713543e-05	4.318788e+01	1.843170e-03	3.198377e-05	3.452371e-05	3.378835e-05	4.082190e+01	-2.013151e-05	-2.041385e-05	-2.000077e-05
4.814441882101820e-05	4.319012e+01	4.320906e+01	0.000000e+00	1.026733e-04	1.010592e-04	9.733136e-05	4.318793e+01	1.846211e-03	3.202004e-05	3.450421e-05	3.378831e-05	4.081976e+01	-2.013266e-05	-2.042493e-05	-2.002782e-05
4.815441882101819e-05	4.319019e+01	4.320913e+01	0.000000e+00	1.026735e-04	1.011384e-04	9.750377e-05	4.318799e+01	1.849249e-03	3.201725e-05	3.453523e-05	3.376601e-05	4.081762e+01	-2.013226e-05	-2.045695e-05	-2.005883e-05
